"Region","Date","Type","AveragePrice","TotalVolume","X4046","X4225","X4770","TotalBags","SmallBags","LargeBags","XLargeBags","Year"
"San Diego",2019-06-16,"Organic",1.87,28767.51,4091.03,10430.33,0,14246.15,14144.34,101.81,0,2019
"San Francisco",2019-06-16,"Organic",2.32,26657.94,9684.01,7153.76,0,9820.17,9820.17,0,0,2019
"California",2019-07-14,"Conventional ",1.66,5785935.91,1467340.34,1915226,139354.07,2264015.5,1799162.34,345670.58,119182.58,2019
"California",2019-07-07,"Conventional ",1.7,6246275.59,1706577.11,1843226.1,207008.92,2489463.46,2018127.33,330446.34,140889.79,2019
"California",2019-06-30,"Conventional ",1.59,5815812.02,1585577.49,1722349.95,177288.24,2330596.34,1843752.58,337083.83,149759.93,2019
"California",2019-06-23,"Conventional ",1.56,5907463.87,1783586.73,1587574.76,190504.03,2345798.35,1744239.42,342965.34,258593.59,2019
"Los Angeles",2019-07-14,"Conventional ",1.65,2606383.13,784342.39,320131.17,92855.95,1409053.62,1165437.79,160967.47,82648.36,2019
"Los Angeles",2019-07-07,"Conventional ",1.59,3016074.2,883525.49,399501.43,142073.2,1590974.08,1321158.25,168407,101408.83,2019
"Los Angeles",2019-06-30,"Conventional ",1.51,2684398.49,727850.95,360059.42,116744.83,1479743.29,1205883.49,150664.39,123195.41,2019
"Los Angeles",2019-06-23,"Conventional ",1.49,2664172.51,726651.59,330056.29,124910.87,1482553.76,1112621.8,161783.72,208148.24,2019
"Sacramento",2019-07-14,"Conventional ",1.72,465432.83,102301.37,259198.98,2391.03,101541.45,76700.37,17858.59,6982.49,2019
"Sacramento",2019-07-07,"Conventional ",1.84,489351.68,121719.25,255377.92,3687.36,108567.15,90918.53,11804.21,5844.41,2019
"Sacramento",2019-06-30,"Conventional ",1.76,463844.8,113898.71,237633.45,3272.11,109040.53,86457.99,20599.95,1982.59,2019
"Sacramento",2019-06-23,"Conventional ",1.7,484709.87,150506.28,221360.8,3927.66,108915.13,85632.23,19205.1,4077.8,2019
"San Diego",2019-07-14,"Conventional ",1.77,461964.03,93122.51,125537.61,16005.82,227298.09,182366.59,42798.89,2132.61,2019
"San Diego",2019-07-07,"Conventional ",1.73,520006.29,101235.96,154230.45,20947.33,243592.55,182971.73,52350.89,8269.93,2019
"San Diego",2019-06-30,"Conventional ",1.61,457885.4,81999.21,143250.02,20378.84,212257.33,160048.16,47423.52,4785.65,2019
"San Diego",2019-06-23,"Conventional ",1.58,449639.43,77672.55,133132.72,21305.26,217528.9,156970.1,56426.71,4132.09,2019
"San Francisco",2019-07-14,"Conventional ",1.62,941516.64,139858.47,589470.99,8219.62,203967.56,132173.93,65856.86,5936.77,2019
"San Francisco",2019-07-07,"Conventional ",1.91,850604.69,176989.38,455227.5,10750.49,207637.32,154491.84,47989.43,5156.05,2019
"San Francisco",2019-06-30,"Conventional ",1.72,878183.3,229745.55,433200.01,11732.5,203505.24,137779.15,61456.37,4269.72,2019
"San Francisco",2019-06-23,"Conventional ",1.71,909185.92,302284.33,401445.16,10726.59,194729.84,135019.85,50535.73,9174.26,2019
"California",2019-07-14,"Organic",2.34,162773.93,40146.83,60996.67,0,61630.43,57329.84,4300.59,0,2019
"California",2019-07-07,"Organic",2.24,200165.44,44230.32,80963.89,0,74971.23,73643.74,1327.49,0,2019
"California",2019-06-30,"Organic",2.06,239654.08,38734.43,65657.88,1.54,135260.23,135126.54,133.69,0,2019
"California",2019-06-23,"Organic",2,263057.05,35903.93,72643.76,3.08,154506.28,154463.57,42.71,0,2019
"Los Angeles",2019-07-14,"Organic",2.24,78151.68,15717.96,26922.44,0,35511.28,32583.3,2927.98,0,2019
"Los Angeles",2019-07-07,"Organic",2.12,104443.18,17356.54,39059.03,0,48027.61,47047.79,979.82,0,2019
"Los Angeles",2019-06-30,"Organic",2.01,121677.77,16271.43,31551.84,1.54,73852.96,73726.18,126.78,0,2019
"Los Angeles",2019-06-23,"Organic",1.95,136373.87,14522.8,34329.99,0,87521.08,87478.5,42.58,0,2019
"Sacramento",2019-07-14,"Organic",2.13,10599.13,3603.21,3221.53,0,3774.39,3771.06,3.33,0,2019
"Sacramento",2019-07-07,"Organic",2.16,10880.56,3964.35,3239.14,0,3677.07,3677.07,0,0,2019
"Sacramento",2019-06-30,"Organic",2.01,12279.05,3223.85,3076.23,0,5978.97,5978.97,0,0,2019
"Sacramento",2019-06-23,"Organic",1.96,13281.13,3274.78,3408.59,0,6597.76,6597.76,0,0,2019
"San Diego",2019-07-14,"Organic",2.78,15993.79,3362.4,11069.13,0,1562.26,745.07,817.19,0,2019
"San Diego",2019-07-07,"Organic",2.38,24352.84,3700.42,16109.11,0,4543.31,4282.1,261.21,0,2019
"San Diego",2019-06-30,"Organic",2,33492.91,4277.26,11682.16,0,17533.49,17529.72,3.77,0,2019
"San Diego",2019-06-23,"Organic",1.98,35622.25,3911.92,13446.42,0,18263.91,18263.91,0,0,2019
"San Francisco",2019-07-14,"Organic",2.44,28160.02,10890.09,7418.59,0,9851.34,9848.08,3.26,0,2019
"San Francisco",2019-07-07,"Organic",2.57,26058.97,12167,7274.43,0,6617.54,6612.65,4.89,0,2019
"San Francisco",2019-06-30,"Organic",2.18,34934.41,9430.36,6823.71,0,18680.34,18677.07,3.27,0,2019
"San Francisco",2019-06-23,"Organic",2.06,37995.95,8608.66,6254.41,0,23132.88,23132.88,0,0,2019
"California",2019-07-21,"Conventional ",1.75,5354766.9,1424236.47,1602019.88,142194.44,2186316.11,1755928.33,311128.63,119259.15,2019
"Los Angeles",2019-07-21,"Conventional ",1.68,2515301.17,750047.66,315448.11,91969.92,1357835.48,1113216.05,155876.94,88742.49,2019
"Sacramento",2019-07-21,"Conventional ",1.74,451733.45,108670.82,241650.17,2375.77,99036.69,77607.5,17790.67,3638.52,2019
"San Diego",2019-07-21,"Conventional ",1.8,447685.05,91180.07,126808.19,18055.36,211641.43,170366.14,38583.31,2691.98,2019
"San Francisco",2019-07-21,"Conventional ",1.96,756768.63,138972.32,412968.23,8743.12,196084.96,141360.71,49305.56,5418.69,2019
"California",2019-07-21,"Organic",2.34,170740.42,40946.3,52725.62,191.35,76877.15,63169.12,13426.83,281.2,2019
"Los Angeles",2019-07-21,"Organic",2.21,82856.74,16488.67,21989.73,192.38,44185.96,35937.2,7966.04,282.72,2019
"Sacramento",2019-07-21,"Organic",2.13,10572.23,2930.67,3239.74,0,4401.82,4391.82,10,0,2019
"San Diego",2019-07-21,"Organic",2.72,17831.55,3738.98,8696.64,0,5395.93,2015.78,3380.15,0,2019
"San Francisco",2019-07-21,"Organic",2.49,28718.38,11901.92,7392.4,0,9424.06,9417.52,6.54,0,2019
"California",2019-07-28,"Conventional ",1.71,5389301.78,1378890.87,1623659.91,135645.41,2251105.59,1839189.26,292141.84,119774.49,2019
"Los Angeles",2019-07-28,"Conventional ",1.56,2605344.68,756144.32,300998.1,84961.76,1463240.5,1239262,137984.14,85994.36,2019
"Sacramento",2019-07-28,"Conventional ",1.89,425229.05,97525.69,239011.98,2241.07,86450.31,67316.12,17602.06,1532.13,2019
"San Diego",2019-07-28,"Conventional ",1.75,447366.54,89458.41,122563.83,19499.29,215845.01,167356.24,42540.06,5948.71,2019
"San Francisco",2019-07-28,"Conventional ",1.98,739473.91,125083.44,426683.19,7404.67,180302.61,129805.42,46462.54,4034.65,2019
"California",2019-07-28,"Organic",2.25,179476.52,40193.73,52471.21,250.28,86561.3,67191.54,18441.09,928.67,2019
"Los Angeles",2019-07-28,"Organic",2.16,75434.05,13669.03,20988.66,252.01,40524.35,29031.63,10688.98,803.74,2019
"Sacramento",2019-07-28,"Organic",2.05,13861.41,3887.79,3759.87,0,6213.75,6183.75,30,0,2019
"San Diego",2019-07-28,"Organic",2.72,16754.48,2675.79,8361.93,0,5716.76,843.69,4873.07,0,2019
"San Francisco",2019-07-28,"Organic",2.32,37116.42,12715.05,7896.1,0,16505.27,16370.89,9.83,124.55,2019
"California",2019-08-04,"Conventional ",1.6,5714371.14,1758445.81,1536587.03,119686.25,2299652.05,1886463.27,280517.08,132671.7,2019
"Los Angeles",2019-08-04,"Conventional ",1.51,2611074.08,761059.25,295724.39,75634.13,1478656.31,1248272.93,132350.41,98032.97,2019
"Sacramento",2019-08-04,"Conventional ",1.77,455672.4,126750.89,224967.9,1845.34,102108.27,84752.63,16305.32,1050.32,2019
"San Diego",2019-08-04,"Conventional ",1.7,443140.22,91059.66,120693.02,16648.35,214739.19,169020.74,37997.17,7721.28,2019
"San Francisco",2019-08-04,"Conventional ",1.73,863865.01,279869.88,396628,6276.97,181090.16,130817.1,46906.1,3366.96,2019
"California",2019-08-04,"Organic",2.24,183025.27,45723.17,54985.78,32.47,82283.85,64789.86,17471.65,22.34,2019
"Los Angeles",2019-08-04,"Organic",2.14,84404.52,16916.18,23830.86,32.75,43624.73,33286.36,10338.37,0,2019
"Sacramento",2019-08-04,"Organic",1.98,13253.67,4147.91,3494.44,0,5611.32,5597.99,13.33,0,2019
"San Diego",2019-08-04,"Organic",2.66,17638.8,3985.09,8784.03,0,4869.68,543.3,4326.38,0,2019
"San Francisco",2019-08-04,"Organic",2.41,32182.18,13355.37,7119.87,0,11706.94,11682.32,3.28,21.34,2019
"California",2019-08-11,"Conventional ",1.57,5707945.76,1647782.08,1692527.44,125599.28,2242036.96,1776269.34,305249.51,160518.11,2019
"Los Angeles",2019-08-11,"Conventional ",1.57,2445696.82,693490.38,289298.08,83086.54,1379821.82,1123996.4,140688.15,115137.27,2019
"Sacramento",2019-08-11,"Conventional ",1.52,515967.37,119004.44,284975.45,1966.98,110020.5,87728.3,17371.02,4921.18,2019
"San Diego",2019-08-11,"Conventional ",1.72,429182.72,82427.51,116116.47,16170.16,214468.58,166929.75,39317.25,8221.58,2019
"San Francisco",2019-08-11,"Conventional ",1.68,913328.59,254346.36,445852.88,6806.97,206322.38,144204.04,56325.72,5792.62,2019
"California",2019-08-11,"Organic",2.3,180694.15,41881.96,55891.02,37.18,82883.99,67583.32,15298.95,1.72,2019
"Los Angeles",2019-08-11,"Organic",2.19,94419.13,17740.32,24400.54,37.57,52240.7,43802.11,8438.59,0,2019
"Sacramento",2019-08-11,"Organic",2.02,10150.2,2665.01,3023.89,0,4461.3,4181.26,280.04,0,2019
"San Diego",2019-08-11,"Organic",2.59,18455.38,3622.31,9634.36,0,5198.71,1434.97,3763.74,0,2019
"San Francisco",2019-08-11,"Organic",2.55,26422.54,11984.24,7121.91,0,7316.39,6927.36,387.38,1.65,2019
"California",2019-09-08,"Conventional ",1.37,6298326.4,1758269.48,1353700.63,104699.56,3081656.73,2425561.61,532020.59,124074.53,2019
"California",2019-09-01,"Conventional ",1.46,6300524.87,1719873.8,1456510.05,136344.05,2987796.97,2343797.56,468638.35,175361.06,2019
"California",2019-08-25,"Conventional ",1.48,5771552.81,1468204.61,1615070.42,124198.06,2564079.72,1880194.45,504343.35,179541.92,2019
"California",2019-08-18,"Conventional ",1.52,5827913.64,1780405.87,1407810.07,114551.45,2525146.25,2069084.59,318660.32,137401.34,2019
"Los Angeles",2019-09-08,"Conventional ",1.24,3012500.44,816573.87,203971.97,67132.48,1924822.12,1571237.87,269013.54,84570.71,2019
"Los Angeles",2019-09-01,"Conventional ",1.31,3139472.63,861750.91,245694.61,89548.83,1942478.28,1583927.96,232148.92,126401.4,2019
"Los Angeles",2019-08-25,"Conventional ",1.39,2684602.05,745460.98,265548.1,80370.54,1593222.43,1249484.43,211777.17,131960.83,2019
"Los Angeles",2019-08-18,"Conventional ",1.38,2767125.94,802671.48,271564.92,72679.35,1620210.19,1384130.55,140441.47,95638.17,2019
"Sacramento",2019-09-08,"Conventional ",1.61,445161.4,121663.42,197626.14,2018.32,123853.52,97231.33,18128.86,8493.33,2019
"Sacramento",2019-09-01,"Conventional ",1.6,481534.97,118398.26,252632.41,2115.91,108388.39,84721.64,15062.77,8603.98,2019
"Sacramento",2019-08-25,"Conventional ",1.62,450535.14,114927.94,223331.62,2146.24,110129.34,79823.06,24566.45,5739.83,2019
"Sacramento",2019-08-18,"Conventional ",1.7,445192.3,139569.54,199070.24,1887.68,104664.84,84108.55,16199.26,4357.03,2019
"San Diego",2019-09-08,"Conventional ",1.34,528957.67,93568.62,100967.52,13587.03,320834.5,242885.84,76509.02,1439.64,2019
"San Diego",2019-09-01,"Conventional ",1.49,550617.21,101507.19,107558.88,15830.52,325720.62,249928.96,72568.39,3223.27,2019
"San Diego",2019-08-25,"Conventional ",1.55,474711.05,86210.38,116828.16,16469.29,255203.22,181542.35,67429.17,6231.7,2019
"San Diego",2019-08-18,"Conventional ",1.6,467134.12,93424.87,111242.28,16528.13,245938.84,191343.56,46246.15,8349.13,2019
"San Francisco",2019-09-08,"Conventional ",1.65,901991.37,237325.35,396974.66,6638.14,261053.22,182244.82,71623.7,7184.7,2019
"San Francisco",2019-09-01,"Conventional ",1.77,808290.36,211095.39,376683.57,7086.11,213425.29,134455.89,70150.38,8819.02,2019
"San Francisco",2019-08-25,"Conventional ",1.56,893620.47,159360.44,499222.23,7048.26,227989.54,120883.09,98834.7,8271.75,2019
"San Francisco",2019-08-18,"Conventional ",1.78,859444.57,266480.84,384910.86,6912.89,201139.98,140078.06,55814.39,5247.53,2019
"California",2019-09-08,"Organic",2.02,200777.87,42946.56,53382.09,0,104449.22,103968.95,480.27,0,2019
"California",2019-09-01,"Organic",2.11,205117.73,44455.68,51932.52,1.55,108727.98,106922.59,1805.39,0,2019
"California",2019-08-25,"Organic",2.12,209582.79,53901.42,51193.68,0,104487.69,100370.48,4117.21,0,2019
"California",2019-08-18,"Organic",2.24,180277.64,45935.6,51234.99,1.55,83105.5,71387.89,11717.61,0,2019
"Los Angeles",2019-09-08,"Organic",2.06,80413.37,17907.49,23436.32,0,39069.56,39054.26,15.3,0,2019
"Los Angeles",2019-09-01,"Organic",2.16,78249.99,17964.34,21214.74,1.57,39069.34,38301.06,768.28,0,2019
"Los Angeles",2019-08-25,"Organic",2.15,89507.87,26722.97,22711.64,0,40073.26,38217.91,1855.35,0,2019
"Los Angeles",2019-08-18,"Organic",2.22,77758.84,18275.63,22064.37,1.57,37417.27,32420.02,4997.25,0,2019
"Sacramento",2019-09-08,"Organic",1.82,14658.2,3133.6,3071.91,0,8452.69,8258.12,194.57,0,2019
"Sacramento",2019-09-01,"Organic",1.87,15379.79,3179.81,3312.1,0,8887.88,8878.67,9.21,0,2019
"Sacramento",2019-08-25,"Organic",1.88,14882.69,3629.29,3250.54,0,8002.86,7950.84,52.02,0,2019
"Sacramento",2019-08-18,"Organic",2.02,13282.72,3815.19,3511.52,0,5956.01,5339.14,616.87,0,2019
"San Diego",2019-09-08,"Organic",2.2,14302.07,3200.22,8366.54,0,2735.31,2661.61,73.7,0,2019
"San Diego",2019-09-01,"Organic",2.49,14401.51,3681.18,7875.93,0,2844.4,2437.98,406.42,0,2019
"San Diego",2019-08-25,"Organic",2.44,15871.81,5209.07,7451.9,0,3210.84,2155.15,1055.69,0,2019
"San Diego",2019-08-18,"Organic",2.56,15592.69,4306.89,7883.14,0,3402.66,908.05,2494.61,0,2019
"San Francisco",2019-09-08,"Organic",2.05,50999.13,12038.11,7465.63,0,31495.39,31456.65,38.74,0,2019
"San Francisco",2019-09-01,"Organic",2.07,54622.19,12906.97,7804.49,0,33910.73,33734.95,175.78,0,2019
"San Francisco",2019-08-25,"Organic",2.06,49430.14,11754.21,6719.37,0,30956.56,30624.78,331.78,0,2019
"San Francisco",2019-08-18,"Organic",2.25,40162.43,12611.04,7054.76,0,20496.63,19634.74,861.89,0,2019
"California",2019-10-06,"Conventional ",1.21,5941171.15,1465721.31,1220674.91,111410.75,3143364.18,2084395.05,857598.82,201370.31,2019
"California",2019-09-29,"Conventional ",1.15,6587049.71,1826253.71,1476187.08,84342.98,3200265.94,2200723.62,900924.83,98617.49,2019
"California",2019-09-22,"Conventional ",1.28,6185752.26,2021007.23,1185589.12,76602.02,2902553.89,1993265.01,804846.71,104442.17,2019
"California",2019-09-15,"Conventional ",1.3,6348523.42,2028987.12,1409287.92,84301.54,2825946.84,1986052.79,725305.59,114588.46,2019
"Los Angeles",2019-10-06,"Conventional ",1.1,2909384.49,716955.55,199031.77,74179.09,1919218.08,1415920.22,350455.17,152842.69,2019
"Los Angeles",2019-09-29,"Conventional ",1.11,3007377.96,832959.51,191322.33,53266.89,1929829.23,1540800.4,311255.6,77773.23,2019
"Los Angeles",2019-09-22,"Conventional ",1.25,2830919.84,847807.44,192289.89,48176.19,1742646.32,1278422.56,385221.15,79002.61,2019
"Los Angeles",2019-09-15,"Conventional ",1.32,2670068.69,766312.36,158982.94,53866.02,1690907.37,1309283.57,303174.53,78449.27,2019
"Sacramento",2019-10-06,"Conventional ",1.41,419229.93,94170.87,203442,2549.35,119067.71,72837.09,41677.26,4553.36,2019
"Sacramento",2019-09-29,"Conventional ",1.23,506947.05,122898.89,258116.09,1695.7,124236.37,68686,54222.87,1327.5,2019
"Sacramento",2019-09-22,"Conventional ",1.39,446135.66,139151.44,190511.32,1844.26,114628.64,80244.95,31052.9,3330.79,2019
"Sacramento",2019-09-15,"Conventional ",1.42,502971.06,153772.21,223289.89,1863.6,124045.36,82347.59,33789.17,7908.6,2019
"San Diego",2019-10-06,"Conventional ",1.13,525548.14,76759.92,83104.92,10406.13,355277.17,220940.8,128088.28,6248.09,2019
"San Diego",2019-09-29,"Conventional ",1.22,529093.66,94183.67,77251.65,10856.92,346801.42,240123.1,103423.76,3254.56,2019
"San Diego",2019-09-22,"Conventional ",1.38,519043.79,89941.57,92879.01,9909.23,326313.98,200461.35,121714.71,4137.92,2019
"San Diego",2019-09-15,"Conventional ",1.41,473374.52,78854.11,82441.14,11359.21,300720.06,204823.13,93484.13,2412.8,2019
"San Francisco",2019-10-06,"Conventional ",1.46,824853.71,204528.42,331643.33,8202.59,280479.37,113819.61,157793.61,8866.15,2019
"San Francisco",2019-09-29,"Conventional ",1.22,1056988.42,290916.69,446978.13,6009.85,313083.75,106153.29,203168.3,3762.16,2019
"San Francisco",2019-09-22,"Conventional ",1.31,971469.81,358831.07,329288.67,5869.51,277480.56,169356.88,104693.26,3430.42,2019
"San Francisco",2019-09-15,"Conventional ",1.26,1150030.78,405573.85,473618.05,5318.85,265520.03,119578.93,140448.19,5492.91,2019
"California",2019-10-06,"Organic",1.69,240246.66,40450.78,44895.83,32.46,154867.59,143137.92,11729.67,0,2019
"California",2019-09-29,"Organic",1.76,245222.2,43858,33217.79,40.15,168106.26,142149.21,25957.05,0,2019
"California",2019-09-22,"Organic",1.91,230884.73,50182.15,47067.45,21.7,133613.43,123038.84,10574.59,0,2019
"California",2019-09-15,"Organic",1.93,205183.89,46792.17,39007.37,10.81,119373.54,111124.66,8248.88,0,2019
"Los Angeles",2019-10-06,"Organic",1.6,106075.36,17957.87,19144.94,0,68972.55,62536.69,6435.86,0,2019
"Los Angeles",2019-09-29,"Organic",1.7,114898.15,20146.93,10197.27,17.11,84536.84,69040.59,15496.25,0,2019
"Los Angeles",2019-09-22,"Organic",1.96,98521.78,19831.74,19027.9,18.76,59643.38,52546.67,7096.71,0,2019
"Los Angeles",2019-09-15,"Organic",1.9,84475.83,20294.95,13136.54,10.9,51033.44,45838.19,5195.25,0,2019
"Sacramento",2019-10-06,"Organic",1.67,14342.09,2668.78,3060.62,18.98,8593.71,8593.71,0,0,2019
"Sacramento",2019-09-29,"Organic",1.67,13326.85,2772.64,2754.51,4.04,7795.66,7795.66,0,0,2019
"Sacramento",2019-09-22,"Organic",1.68,13919.31,2702.31,3105.4,0,8111.6,8074.93,36.67,0,2019
"Sacramento",2019-09-15,"Organic",1.82,13865.33,3626.78,3116.07,0,7122.48,7059.15,63.33,0,2019
"San Diego",2019-10-06,"Organic",1.64,20423.51,4264.21,6290.47,0,9868.83,7624.11,2244.72,0,2019
"San Diego",2019-09-29,"Organic",1.75,21739.3,3896.92,4305.45,3.33,13533.6,6950.73,6582.87,0,2019
"San Diego",2019-09-22,"Organic",2.05,18813.35,4112.18,6666.96,3.35,8030.86,6003.64,2027.22,0,2019
"San Diego",2019-09-15,"Organic",2.01,16639.02,3877.07,6105.5,0,6656.45,4908.34,1748.11,0,2019
"San Francisco",2019-10-06,"Organic",1.92,50128.2,10257.64,6564.29,10.39,33295.88,33187.02,108.86,0,2019
"San Francisco",2019-09-29,"Organic",1.93,47676.47,10694.76,7325.57,5.94,29650.2,29650.2,0,0,2019
"San Francisco",2019-09-22,"Organic",1.9,52098.54,15792.44,7816.52,0,28489.58,28489.58,0,0,2019
"San Francisco",2019-09-15,"Organic",2.07,49012.25,12563.31,7487.57,0,28961.37,28961.37,0,0,2019
"California",2019-11-03,"Conventional ",1.15,6187021.92,1773718.92,1023950.29,212766.92,3176585.79,1664541.28,1200658.13,311386.38,2019
"California",2019-10-27,"Conventional ",1.16,5959741.16,1834615.9,962773.11,201248.34,2961103.81,1792527.71,841244.92,327331.18,2019
"California",2019-10-20,"Conventional ",1.07,6568900.22,1471827.35,1313127.6,129598.98,3654346.29,1899798.9,1549350.36,205197.03,2019
"California",2019-10-13,"Conventional ",1.15,6419697.11,1466416.12,1537954.02,171880.72,3243446.25,1888122.21,1016713.29,338610.75,2019
"Los Angeles",2019-11-03,"Conventional ",1.08,2943336.39,809455.9,141063.04,159961.37,1832856.08,1033457.83,543128.33,256269.92,2019
"Los Angeles",2019-10-27,"Conventional ",1.08,2836997.92,803805.75,124355.14,154912.79,1753924.24,1111058.35,362928.5,279937.39,2019
"Los Angeles",2019-10-20,"Conventional ",0.95,3426547.47,807497.92,329870.58,89493.66,2199685.31,1247592.14,792250.16,159843.01,2019
"Los Angeles",2019-10-13,"Conventional ",1.13,2953484.74,768544.62,196290.33,113014.05,1875635.74,1257733.65,363690.85,254211.24,2019
"Sacramento",2019-11-03,"Conventional ",1.27,430550.27,119957.03,188102.34,3614.15,118876.75,71365.82,41673.9,5837.03,2019
"Sacramento",2019-10-27,"Conventional ",1.35,436455.54,129975.4,189935.15,1982.09,114562.9,76842.34,35940.23,1780.33,2019
"Sacramento",2019-10-20,"Conventional ",1.49,370248.37,94586.33,163687.62,3203.31,108771.11,72073.4,31862.19,4835.52,2019
"Sacramento",2019-10-13,"Conventional ",1.14,527456.51,88667.26,296396.66,4335.26,138057.33,70939.79,56007.48,11110.06,2019
"San Diego",2019-11-03,"Conventional ",1.1,587737.8,89110.94,75052.6,23169.19,400405.07,181296.09,214298.78,4810.2,2019
"San Diego",2019-10-27,"Conventional ",1.11,511121.94,92522.57,63147.53,19928.93,335522.91,199016.09,125655.79,10851.03,2019
"San Diego",2019-10-20,"Conventional ",0.81,747578.65,86399.36,154605.67,8636.09,497937.53,199338.79,291269.93,7328.81,2019
